Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Bubble1	Bubble2	Bubble3	WT4d_1	WT4d_2	WT4d_3	TF	deM_TF	BLAST.Hit	Trinotate.Descr	Emapper.Annotation
NV2.10295	2200.50659025222	4.92079610757059	0.090262213006931	43.4378459928688	0	0	5243.32012594575	5275.3180952478	5117.14089806671	41.704551589793	46.9785890629053	44.4842487334916	NA	NA	enhancing factor [Mus musculus]	Phospholipase A2 A2-actitoxin-Ucs2a {ECO:0000303|PubMed:22683676};	phospholipase A2, group IB, pancreas
NV2.103	477.580549474939	2.2369079778888	0.390561773171193	3.16699703569461	0.00154021888418884	0.00858016730871328	468.10935465458	409.274958527245	381.946276882312	51.7538411295022	28.1871534377432	27.8026554584323	NA	NA	transient receptor potential cation channel, subfamily A, member 1 [Anolis carolinensis]	Transient receptor potential cation channel subfamily A member 1;	Transient receptor potential cation channel subfamily A member
NV2.10304	127.266031987634	2.15172993554881	0.203196969887339	5.668046802998	1.44434516808714e-08	1.48745770716577e-07	210.525371140949	238.087836450945	252.021928598575	41.704551589793	59.8977010552042	43.7891823470308	NA	NA	cys-loop ligand-gated ion channel subunit [Tribolium castaneum]	Gamma-aminobutyric acid receptor subunit beta-like;	Gamma-aminobutyric acid (GABA) A receptor
NV2.10305	742.969363441605	-1.6384376700826	0.163246645403579	-3.91087773046883	9.19613195889e-05	0.000619035340971644	418.573973209651	403.371954317717	417.949409539251	1116.47606786169	1111.630863701	1202.4648485772	NA	NA	NA	NA	NA
NV2.10308	1063.6336386148	3.5285659119175	0.140050488059357	18.0546740461613	7.24885700779066e-73	6.16121734687924e-71	1897.20510934079	2083.76048596323	2074.09351175845	82.9066387026006	89.25931921952	89.6635638534441	NA	NA	lysosomal acid lipase/cholesteryl ester hydrolase precursor [Ovis aries]	Gastric triacylglycerol lipase;	Partial alpha/beta-hydrolase lipase region
NV2.10311	1712.44815896382	2.19116980960843	0.370966237528031	3.21099250849863	0.00132277383155225	0.00744633682776033	3980.16789910006	3941.23914389457	3697.36518850828	207.517828994994	256.62054275612	189.7531235038	NA	NA	NA	NA	NA
NV2.10318	124.270858883085	1.86219705809998	0.187362892473524	4.60174929366985	4.1895731281909e-06	3.36457040675963e-05	252.630445369139	220.378823822363	267.675464536374	72.354884685906	46.391356699619	70.2017050325415	NA	NA	mitogen-activated protein kinase 8 interacting protein 1 variant [Homo sapiens]	C-Jun-amino-terminal kinase-interacting protein 1;	mitogen-activated protein kinase 8 interacting protein
NV2.10332	4526.14415596707	-3.08876839251172	0.186577395703865	-11.195184629048	4.30504498210928e-29	1.37956490009211e-27	1206.18653818403	934.642333175198	1055.0483222077	7724.88886917444	7786.70113717655	7767.36686869951	NA	NA	NA	NA	NA
NV2.10334	593.724338194725	-2.46996407701126	0.188202403479753	-7.81054890815677	5.69394583902253e-15	9.34241121756438e-14	203.09506392421	218.41115575252	211.322735160295	1038.59407392894	984.201440867866	1107.93582001853	NA	NA	NA	NA	NA
NV2.10336	277.970906273318	-5.28234008431803	0.323250590252592	-13.2477409584056	4.64990191134593e-40	2.00624526039858e-38	7.43030721673937	13.7736764888977	23.4803039066995	603.459836859535	572.551554204158	619.304150336579	NA	NA	Putative protein C14orf166B [Columba livia]	Leucine-rich repeat-containing protein 74A {ECO:0000250|UniProtKB:Q0VAA2};	chromosome 14 open reading frame 166B
NV2.10337	163.117984104087	-2.69923083560393	0.210019315794757	-8.0908312131848	5.92589256687103e-16	1.03580208644584e-14	47.0586123726827	43.2886975365355	51.6566685947389	362.779352383501	381.701036136105	349.618392389786	NA	NA	NA	NA	NA
NV2.10338	777.080783575713	-3.93024049475665	0.357234192767583	-8.20257566067611	2.35290559574695e-16	4.24767022955083e-15	146.129375262541	125.930756469921	144.012530627757	652.198891127125	640.083275982085	842.420460390498	NA	NA	NA	NA	NA
NV2.10339	306.515418645538	-4.78180165541768	0.650895946501388	-5.81014780587455	6.24177107876777e-09	6.70347258372651e-08	32.197997939204	31.4826891174804	23.4803039066995	261.281528032438	263.08009875227	419.125031035866	NA	NA	NA	NA	NA
NV2.10340	101.163148721687	-5.11724659510921	0.906659294281235	-4.54111772865374	5.59567721622659e-06	4.42912836091733e-05	2.47676907224646	11.8060084190551	6.26141437511986	99.9904309201062	114.510310840832	154.304737794299	NA	NA	NA	NA	NA
NV2.10341	121.95055110706	-4.83915826463683	0.858452326719457	-4.47218575236208	7.74241277705992e-06	6.02715183321127e-05	7.43030721673937	5.90300420952757	14.0881823440197	169.832993221085	135.063443555853	228.676841145605	NA	NA	NA	NA	NA
NV2.10343	8032.68291072278	-3.38405415529192	0.154883247329262	-15.3925889106891	1.83539321597946e-53	1.09153535283055e-51	1659.43527840513	1609.55248113118	1516.82763237279	13129.899248107	13222.711124118	13691.417680505	NA	NA	NA	NA	NA
NV2.10344	288.253020067018	-3.34971925890634	0.233670070783264	-10.0557133869565	8.66912534821524e-24	2.22387769943076e-22	49.5353814449292	68.8683824444883	79.8330332827783	414.533193513003	398.143542308122	412.869433557719	NA	NA	NA	NA	NA
NV2.10345	67.3350440061484	2.86257830816949	0.299150423697751	6.22622654230759	4.77803047398654e-10	5.58254368771855e-09	123.838453612323	179.05779435567	133.055055471297	12.059147447651	11.15741490244	11.8161285698337	NA	NA	NA	NA	NA
NV2.10346	9.48057202382761	4.12037291373301	0.685623625826037	4.55114555011665	5.33546213038811e-06	4.23161762235507e-05	29.7212288669575	27.5473529777953	29.7417182818194	1.00492895397092	0.587232363286316	0	NA	NA	NA	NA	NA
NV2.10348	4127.33006737158	3.84838108393468	0.0652691147960009	43.640565569754	0	0	9971.47228486424	9627.79986573946	9794.41743628125	273.843139957075	249.573754396684	291.927882313539	NA	NA	NA	NA	NA
NV2.10350	99.5008118599772	3.36519478213833	0.29247845539499	8.08673164983778	6.12870938458253e-16	1.06936529209051e-14	185.757680418484	200.702143123937	180.015663284696	24.118294895302	26.4254563478842	20.8519915938242	NA	NA	Protein MB21D2 [Corvus brachyrhynchos]	Protein MB21D2;	Mab-21 domain containing 2
NV2.10359	300.617632205051	9.57071783329724	0.525468478722062	16.3106221978171	8.29435550441933e-60	5.6837860349315e-58	1287.91991756816	1245.53388821032	1300.80883643115	1.00492895397092	0	2.78026554584323	NA	bZIP_Maf	NA	NA	NA
NV2.10360	232.951689310223	1.54367752422087	0.15791762072782	3.44279201849125	0.000575741905113318	0.00344471078213419	470.586123726827	369.921597130394	438.29900625839	179.882282760794	174.408011896036	196.703787368408	NA	NA	NA	NA	NA
NV2.10366	298.056513976112	-1.97255435741718	0.214677689393635	-4.5303000985533	5.88999620714385e-06	4.64353044929446e-05	146.129375262541	123.963088400079	117.401519533497	611.499268491303	591.930222192607	538.676449507125	NA	NA	NA	NA	NA
NV2.10367	121.370451781333	-5.78535920584797	0.526418163365361	-9.0904143110402	9.86623661030402e-20	2.13308897194826e-18	7.43030721673937	5.90300420952757	3.13070718755993	326.601910040548	298.314040549449	316.255205839667	NA	NA	NA	NA	NA
NV2.10374	14.5854099001297	3.57565298836231	0.648343699495905	3.9726660263143	7.1072665410104e-05	0.000487369482611392	42.1050742281898	25.5796849079528	15.6535359377997	0.502464476985458	3.5233941797179	1.39013277292161	NA	NA	NA	NA	NA
NV2.10375	80.3028575076398	2.09549146708195	0.291892424185721	3.75306577461882	0.000174684996124161	0.00112759506624605	163.466758768266	147.575105238189	154.970005784217	23.6158304183165	22.31482980488	25.022389912589	NA	NA	NA	NA	NA
NV2.10386	432.094261109607	-1.42283896831583	0.132175837045184	-3.19906404807771	0.00137874534884771	0.00774380383139389	255.107214441385	218.41115575252	248.891221411015	767.263256356795	750.482960279912	845.200725936341	NA	NA	p90 autoantigen [Homo sapiens]	Protein CIP2A;	kiaa1524
NV2.10387	175.425807599165	-2.97312933702472	0.269058414622493	-7.33346080178593	2.24284102881507e-13	3.33964088230478e-12	56.9656886616685	35.4180252571654	32.8724254693793	326.099445563562	321.803335080901	402.443437760807	NA	NA	NA	NA	NA
NV2.10388	1838.74073231122	-3.88499556251949	0.254555689268244	-11.3334554447116	8.95988129807028e-30	2.92807737998323e-28	309.596134030807	308.923886965276	292.721122036854	2830.88486333607	2756.46871326597	3022.14864833159	NA	NA	NA	NA	NA
NV2.10390	87.6055248829231	1.98855902614307	0.225032248598151	4.39296604065126	1.11814598661646e-05	8.49396360527516e-05	148.606144334787	171.187122076299	158.100712971777	26.6306172802293	24.076526894739	26.4125226855107	NA	NA	NA	NA	NA
NV2.10394	1626.96642727683	4.45721139069705	0.0955646900564466	36.1766609472076	1.41760634970064e-286	1.07977985190275e-283	3625.98992176881	3634.28292499914	3346.72598350157	149.231949664681	153.267646817728	125.807015949406	NA	NA	NA	NA	NA
NV2.10399	787.840178052886	2.73554130988443	0.134551396224076	12.8987238972543	4.57612243685485e-38	1.9159731234561e-36	812.380255696838	706.392837073466	807.722454390462	64.8179175311241	50.5019832426232	45.1793151199524	NA	NA	NA	NA	NA
NV2.10407	74.1547174864827	2.63263785129403	0.230051409218874	7.09683916667823	1.27642454035495e-12	1.7953346304822e-11	205.571832996456	175.122458215985	203.495967191396	3.51725133889821	4.11062654300421	6.95066386460807	NA	NA	NA	NA	NA
NV2.1044	217.005853718933	-2.16768826718809	0.204416047190777	-5.7123121361324	1.11451422151652e-08	1.16535584175888e-07	96.5939938176118	51.1593698159056	97.0519228143579	479.351111044127	499.147508793369	439.977022629691	NA	NA	collagen, type XXII, alpha 1 precursor [Gallus gallus]	Matrilin-2;	NA
NV2.1045	45.8918752343939	-2.96749858016131	0.361383764695876	-5.44434690312405	5.19958015416299e-08	5.0725362252731e-07	7.43030721673937	11.8060084190551	18.7842431253596	59.2908082842841	57.548771602059	51.4349125980997	NA	NA	NA	NA	NA
NV2.10450	393.818496641869	-2.39120087585121	0.207271134998798	-6.71198561178949	1.91993630718548e-11	2.50934996980265e-10	146.129375262541	181.025462425512	114.270812345938	738.622781168624	725.2319686586	761.792759561044	NA	NA	N-acetylated-alpha-linked acidic dipeptidase 2 [Cuculus canorus]	Glutamate carboxypeptidase 2;	N-acetylated alpha-linked acidic
NV2.10451	636.567304261078	1.60634042047167	0.10442966662511	5.80620852356409	6.39033679671303e-09	6.85188034229047e-08	1052.62685570474	1084.18510648323	968.953874549799	317.55754945481	307.122525998743	272.466023492636	NA	NA	NA	NA	NA
NV2.1046	53.7659103229808	-4.38989631562607	0.552072602040732	-6.1403089070085	8.23611593006587e-10	9.47751539099504e-09	0	9.83834034921261	4.6960607813399	123.103796861437	107.463522481396	109.125422674347	NA	NA	NA	NA	NA
NV2.1047	47.3126779187844	-4.32046328664263	0.622436792264602	-5.33461923830345	9.57452543554383e-08	9.08547684357978e-07	2.47676907224646	0	9.3921215626798	99.4879664431208	88.0848544929474	71.5918378054631	NA	NA	NA	NA	NA
NV2.10470	299.082436442762	-3.68684025068547	0.265942944066327	-10.1030702661371	5.35392112293615e-24	1.38238662214638e-22	64.3959958784079	53.1270378857481	36.0031326569392	647.17424635727	633.036487622649	772.913821744417	NA	NA	NA	NA	NA
NV2.10472	273.092387388844	1.68675386573696	0.121793401978585	5.63867873448277	1.71359895989582e-08	1.75108946345597e-07	401.236589703926	428.95163922567	358.465972975612	86.4238900414988	88.0848544929474	90.3586302399049	NA	NA	NA	NA	NA
NV2.10474	31.709552715111	2.30349557819186	0.286388390029325	4.55149588312006	5.32658402626227e-06	4.22753722251762e-05	84.2101484563796	68.8683824444883	73.5716189076584	9.04436058573825	5.28509126957684	8.34079663752968	NA	NA	EGF calcium-binding domain-containing protein [Haliangium ochraceum]	NA	NA
NV2.10475	819.037129336225	-2.13856057404161	0.20038567825931	-5.68184604774126	1.33248580921352e-08	1.3787120671716e-07	262.537521658125	263.667521358898	258.283342973694	668.780218867645	631.27479053279	858.406987279096	NA	NA	NA	NA	NA
NV2.10476	44.0848871787616	-2.64358043237868	0.517340993191731	-3.1769769919809	0.00148818841811176	0.00830433458221621	7.43030721673937	17.7090126285827	6.26141437511986	39.6946936818512	34.0594770706063	51.4349125980997	NA	NA	NA	NA	NA
NV2.10478	24.2906290823457	-5.15980685680134	1.12647340474932	-3.69276969989987	0.000221824891082026	0.00141209262069703	2.47676907224646	1.96766806984252	0	65.3203820081096	53.4381450590548	69.5066386460807	NA	NA	NA	NA	NA
NV2.10485	187.488809086783	1.77717217442175	0.217666384728882	3.57047403249595	0.000356335780398923	0.00220725581377698	240.246600007906	314.826891174804	350.639205006712	25.6256883262584	33.47224470732	38.9237176418052	NA	NA	uncharacterized protein LOC398915 [Xenopus laevis]	Beta-1 adrenergic receptor;	NA
NV2.10492	141.538426191788	4.13947517983667	0.49011997132697	6.40552387885099	1.49853928328627e-10	1.83418244537709e-09	66.8727649506544	64.9330463048032	48.5259614071789	60.7982017152405	67.5317217779264	45.8743815064132	NA	NA	NA	NA	NA
NV2.10496	294.912084697704	5.10327923171539	0.325829577779923	12.5933294935149	2.29773029651212e-36	9.15578486763101e-35	552.31950311096	545.044055346379	513.435978759829	105.015075689961	95.7188752156695	105.650090742043	NA	NA	NA	NA	NA
NV2.1050	128.481016456825	3.72830951532795	0.222803091952904	12.2453844397485	1.77832420503543e-34	6.77267933779261e-33	173.373835057252	216.443487682677	214.453442347855	5.52710924684004	6.45955599614948	2.78026554584323	NA	NA	NA	NA	NA
NV2.10508	6809.53674091091	7.24313496105334	0.114747922247206	54.4073900318952	0	0	11811.7117055434	11101.5832500515	11347.248201311	85.9214255645134	80.4508337702253	81.3227672159144	NA	NA	serine/threonine protein kinase [Fonticula alba]	Proprotein convertase subtilisin/kexin type 5;	NA
NV2.10511	724.713632617655	2.34113084554172	0.0932650978693311	14.3797720281247	6.93225212177478e-47	3.52016207742635e-45	1230.95422890649	1357.69096819134	1253.84822861775	240.680484476035	230.782318771522	224.506442826841	NA	NA	Stress response protein nhaX [Crassostrea gigas]	NA	NA
